,Unnamed: 0,static_text,log_level,tokens,pos,posNum
111,3453,"Number format exception parsing * for table *: *, *; using region.getMemStoreFlushHeapSize/# of families (*) and region.getMemStoreFlushOffHeapSize/# of families (*) instead.hbase.hregion.percolumnfamilyflush.size.lower.bound",warn,"[Number, format, exception, parsing, for, table, using, region, getMemStoreFlushHeapSize, of, families, and, region, getMemStoreFlushOffHeapSize, of, families, instead, hbase, hregion, percolumnfamilyflush, size, lower, bound]","['NOUN', 'NOUN', 'NOUN', 'VERB', 'ADP', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'ADV', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'ADV', 'ADJ']","[92, 92, 92, 100, 85, 92, 100, 92, 92, 85, 92, 89, 92, 92, 85, 92, 86, 100, 92, 92, 92, 86, 84]"
112,6121,Ignoring template file:'*' as it does not exist or is not readable,warn,"[Ignoring, template, file, as, it, does, not, exist, or, is, not, readable]","['VERB', 'NOUN', 'NOUN', 'SCONJ', 'PRON', 'AUX', 'PART', 'VERB', 'CCONJ', 'AUX', 'PART', 'ADJ']","[100, 92, 92, 98, 95, 87, 94, 100, 89, 87, 94, 84]"
113,1440,Failed acquire in %s %s of %s,info,"[Failed, acquire, in, s, s, of, s]","['VERB', 'VERB', 'ADP', 'PROPN', 'PROPN', 'ADP', 'NOUN']","[100, 100, 85, 96, 96, 85, 92]"
114,14710,Ack exception: ,warn,"[Ack, exception]","['NOUN', 'NOUN']","[92, 92]"
115,13313,Started worker *,info,"[Started, worker]","['VERB', 'NOUN']","[100, 92]"
116,12230,Environment variable '*' not set and ship files have not been provided manually. Not shipping any library files.FLINK_LIB_DIR,warn,"[Environment, variable, not, set, and, ship, files, have, not, been, provided, manually, Not, shipping, any, library, files, FLINK_LIB_DIR]","['NOUN', 'NOUN', 'PART', 'VERB', 'CCONJ', 'NOUN', 'NOUN', 'AUX', 'PART', 'AUX', 'VERB', 'ADV', 'PART', 'VERB', 'DET', 'NOUN', 'VERB', 'NOUN']","[92, 92, 94, 100, 89, 92, 92, 87, 94, 87, 100, 86, 94, 100, 90, 92, 100, 92]"
117,3171,"Region:  |  added  | , entries= | , sequenceid= | , filesize= | ",info,"[Region, added, entries, sequenceid, filesize]","['NOUN', 'VERB', 'NOUN', 'NOUN', 'VERB']","[92, 100, 92, 92, 100]"
118,10067,Closing producer,info,"[Closing, producer]","['NOUN', 'NOUN']","[92, 92]"
119,12101,here spill the *th kv external buffer data with * bytes and * compressed bytes,info,"[here, spill, the, th, kv, external, buffer, data, with, bytes, and, compressed, bytes]","['ADV', 'VERB', 'DET', 'X', 'ADV', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'ADJ', 'NOUN']","[86, 100, 90, 101, 86, 84, 92, 92, 85, 92, 89, 84, 92]"
120,6629,*,info,[ ],['SPACE'],[103]
121,8066,"insufficient space to compact all requested files. *MB required, *",warn,"[insufficient, space, to, compact, all, requested, files, MB, required]","['ADJ', 'NOUN', 'PART', 'VERB', 'DET', 'VERB', 'NOUN', 'NOUN', 'VERB']","[84, 92, 94, 100, 90, 100, 92, 92, 100]"
122,1530,"No available Abortable, process was not aborted",warn,"[No, available, Abortable, process, was, not, aborted]","['DET', 'ADJ', 'ADJ', 'NOUN', 'AUX', 'PART', 'VERB']","[90, 84, 84, 92, 87, 94, 100]"
123,717,Performing action: Restart active master,info,"[Performing, action, Restart, active, master]","['VERB', 'NOUN', 'NOUN', 'ADJ', 'NOUN']","[100, 92, 92, 84, 92]"
124,11440,Cannot create Hadoop Security Module because Hadoop cannot be found in the Classpath.,info,"[Can, not, create, Hadoop, Security, Module, because, Hadoop, can, not, be, found, in, the, Classpath]","['AUX', 'PART', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'SCONJ', 'PROPN', 'AUX', 'PART', 'AUX', 'VERB', 'ADP', 'DET', 'NOUN']","[87, 94, 100, 96, 96, 96, 98, 96, 87, 94, 87, 100, 85, 90, 92]"
125,14505,Ignoring exception during close,warn,"[Ignoring, exception, during, close]","['VERB', 'NOUN', 'ADP', 'ADJ']","[100, 92, 85, 84]"
126,14558,Forcing snapshot sync - should not see this in production,warn,"[Forcing, snapshot, sync, should, not, see, this, in, production]","['VERB', 'NOUN', 'NOUN', 'AUX', 'PART', 'VERB', 'PRON', 'ADP', 'NOUN']","[100, 92, 92, 87, 94, 100, 95, 85, 92]"
127,2880,Quota support disabled,info,"[Quota, support, disabled]","['PROPN', 'NOUN', 'VERB']","[96, 92, 100]"
128,493,exception while creating/destroying Connection or BufferedMutator,info,"[exception, while, creating, destroying, Connection, or, BufferedMutator]","['NOUN', 'SCONJ', 'VERB', 'VERB', 'NOUN', 'CCONJ', 'PROPN']","[92, 98, 100, 100, 92, 89, 96]"
129,5142,Couldn't close the locator.,warn,"[Couldn, t, close, the, locator]","['PROPN', 'NOUN', 'VERB', 'DET', 'NOUN']","[96, 92, 100, 90, 92]"
130,2197,Setting lastHost as the region location *,info,"[Setting, lastHost, as, the, region, location]","['VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN']","[100, 92, 85, 90, 92, 92]"
131,7244,$$$Empty Message$$$,info,"[ , Empty, Message]","['SPACE', 'ADJ', 'NOUN']","[103, 84, 92]"
132,3447,* poolSizePercentage is less than 0. So not using pool,info,"[ , poolSizePercentage, is, less, than, 0, So, not, using, pool]","['SPACE', 'NOUN', 'AUX', 'ADJ', 'ADP', 'NUM', 'ADV', 'PART', 'VERB', 'NOUN']","[103, 92, 87, 84, 85, 93, 86, 94, 100, 92]"
133,1436,Exception while closing scanner,warn,"[Exception, while, closing, scanner]","['NOUN', 'SCONJ', 'VERB', 'NOUN']","[92, 98, 100, 92]"
134,9447,Cannot open keys file:,warn,"[Can, not, open, keys, file]","['AUX', 'PART', 'VERB', 'NOUN', 'VERB']","[87, 94, 100, 92, 100]"
135,11516,Using * of the maximum memory size for managed off-heap memory (* MB).,info,"[Using, of, the, maximum, memory, size, for, managed, off, heap, memory, MB]","['VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'VERB', 'ADP', 'NOUN', 'NOUN', 'NOUN']","[100, 85, 90, 84, 92, 92, 85, 100, 85, 92, 92, 92]"
136,10623,Decline checkpoint * by task * of job * at *.,info,"[Decline, checkpoint, by, task, of, job, at]","['VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP']","[100, 92, 85, 92, 85, 92, 85]"
137,10215,Configuration cannot evaluate value  |  as a long integer number,warn,"[Configuration, can, not, evaluate, value, as, a, long, integer, number]","['NOUN', 'AUX', 'PART', 'VERB', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'NOUN']","[92, 87, 94, 100, 92, 85, 90, 84, 92, 92]"
138,14836,Notification time out: *,info,"[Notification, time, out]","['NOUN', 'NOUN', 'ADP']","[92, 92, 85]"
139,6269,"System property 'java.rmi.server.hostname' is not defined, using localHost address",info,"[System, property, java, rmi, server, hostname, is, not, defined, using, localHost, address]","['NOUN', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'AUX', 'PART', 'VERB', 'VERB', 'NOUN', 'NOUN']","[92, 92, 96, 96, 96, 92, 87, 94, 100, 100, 92, 92]"
140,5818,os.name=*,info,"[os, name]","['INTJ', 'VERB']","[91, 100]"
141,16587,Slow execution on network thread [* milliseconds],warn,"[Slow, execution, on, network, thread, milliseconds]","['ADJ', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'NOUN']","[84, 92, 85, 92, 92, 92]"
142,1097,"Stopping the WAL Procedure Store, isAbort= |  (self aborting)",info,"[Stopping, the, WAL, Procedure, Store, isAbort, self, aborting]","['VERB', 'DET', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'NOUN', 'NOUN']","[100, 90, 96, 96, 96, 92, 92, 92]"
143,10380,Worker * finished successfully with message: *,info,"[Worker, finished, successfully, with, message]","['PROPN', 'VERB', 'ADV', 'ADP', 'NOUN']","[96, 100, 86, 85, 92]"
144,7868,index_interval has been deprecated and should be removed from cassandra.yaml,warn,"[index_interval, has, been, deprecated, and, should, be, removed, from, cassandra, yaml]","['NOUN', 'AUX', 'AUX', 'VERB', 'CCONJ', 'AUX', 'AUX', 'VERB', 'ADP', 'NOUN', 'PROPN']","[92, 87, 87, 100, 89, 87, 87, 100, 85, 92, 96]"
145,17075,"Killing job [*]*, because [*]",info,"[Killing, job, because]","['VERB', 'NOUN', 'SCONJ']","[100, 92, 98]"
146,1498,Task  |  acquired by ,info,"[Task, acquired, by]","['NOUN', 'VERB', 'ADP']","[92, 100, 85]"
147,10521,The Queryable State Client was shutdown successfully.,info,"[The, Queryable, State, Client, was, shutdown, successfully]","['DET', 'PROPN', 'PROPN', 'PROPN', 'AUX', 'NOUN', 'ADV']","[90, 96, 96, 96, 87, 92, 86]"
148,4015,"Restore snapshot acl to table. snapshot:  | , table: ",info,"[Restore, snapshot, acl, to, table, snapshot, table]","['PROPN', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NUM', 'NOUN']","[96, 92, 92, 85, 92, 93, 92]"
149,11691,Cannot load log file handler.,info,"[Can, not, load, log, file, handler]","['AUX', 'PART', 'VERB', 'NOUN', 'NOUN', 'NOUN']","[87, 94, 100, 92, 92, 92]"
150,1402,Failed to archive  |  because it does not exist! Skipping and continuing on.,warn,"[Failed, to, archive, because, it, does, not, exist, Skipping, and, continuing, on]","['VERB', 'PART', 'VERB', 'SCONJ', 'PRON', 'AUX', 'PART', 'VERB', 'VERB', 'CCONJ', 'VERB', 'ADP']","[100, 94, 100, 98, 95, 87, 94, 100, 100, 89, 100, 85]"
151,13563,Creating restore consumer client,info,"[Creating, restore, consumer, client]","['VERB', 'NOUN', 'NOUN', 'NOUN']","[100, 92, 92, 92]"
152,319,$$$Empty Message$$$,warn,"[ , Empty, Message]","['SPACE', 'ADJ', 'NOUN']","[103, 84, 92]"
153,1496,Done splitting ,info,"[Done, splitting]","['VERB', 'NOUN']","[100, 92]"
154,9282,Override URI \ | \,warn,"[Override, URI]","['PROPN', 'PROPN']","[96, 96]"
155,10617,Checkpoint acknowledging task * of job * is not being executed at the moment. Aborting checkpoint.,info,"[Checkpoint, acknowledging, task, of, job, is, not, being, executed, at, the, moment, Aborting, checkpoint]","['NOUN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'AUX', 'PART', 'AUX', 'VERB', 'ADP', 'DET', 'NOUN', 'PROPN', 'NOUN']","[92, 100, 92, 85, 92, 87, 94, 87, 100, 85, 90, 92, 96, 92]"
156,5438,Unable to get data of znode ,warn,"[Unable, to, get, data, of, znode]","['ADJ', 'PART', 'VERB', 'NOUN', 'ADP', 'NOUN']","[84, 94, 100, 92, 85, 92]"
157,12016,"Unsupported encoding:  | , fallback to system charset",warn,"[Unsupported, encoding, fallback, to, system, charset]","['ADJ', 'NOUN', 'NOUN', 'PART', 'VERB', 'NOUN']","[84, 92, 92, 94, 100, 92]"
158,3325,TRANSITION REPORTED ,info,"[TRANSITION, REPORTED]","['NOUN', 'VERB']","[92, 100]"
159,11894,An error occurred while instantiating latency metrics.,warn,"[An, error, occurred, while, instantiating, latency, metrics]","['DET', 'NOUN', 'VERB', 'SCONJ', 'VERB', 'NOUN', 'NOUN']","[90, 92, 100, 98, 100, 92, 92]"
160,17345,failed to get access token [*] because index [*] is not available,warn,"[failed, to, get, access, token, because, index, is, not, available]","['VERB', 'PART', 'VERB', 'NOUN', 'VERB', 'SCONJ', 'NOUN', 'AUX', 'PART', 'ADJ']","[100, 94, 100, 92, 100, 98, 92, 87, 94, 84]"
161,2221,* reported an unexpected OPEN on *; time since last update=*ms,warn,"[ , reported, an, unexpected, OPEN, on, time, since, last, update, ms]","['SPACE', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'SCONJ', 'ADJ', 'NOUN', 'NOUN']","[103, 100, 90, 84, 92, 85, 92, 98, 84, 92, 92]"
162,16032,*,info,[ ],['SPACE'],[103]
163,3211,"Receiving OPEN for the region: | , which we are already trying to OPEN |  - ignoring this new request for this region.",info,"[Receiving, OPEN, for, the, region, which, we, are, already, trying, to, OPEN, ignoring, this, new, request, for, this, region]","['VERB', 'ADJ', 'ADP', 'DET', 'NOUN', 'PRON', 'PRON', 'AUX', 'ADV', 'VERB', 'PART', 'VERB', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN']","[100, 84, 85, 90, 92, 95, 95, 87, 86, 100, 94, 100, 100, 90, 84, 92, 85, 90, 92]"
164,8197,Finished assassinating *,warn,"[Finished, assassinating]","['VERB', 'VERB']","[100, 100]"
165,9638,Adding role-based security to services with filter: *,info,"[Adding, role, based, security, to, services, with, filter]","['VERB', 'NOUN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN']","[100, 92, 100, 92, 85, 92, 85, 92]"
166,7313,Using ssl/tls protocols for mail: *,info,"[Using, ssl, tls, protocols, for, mail]","['VERB', 'NOUN', 'ADJ', 'NOUN', 'ADP', 'NOUN']","[100, 92, 84, 92, 85, 92]"
167,8892,Exceeded maximum native connection limit per ip of * by using * connections,warn,"[Exceeded, maximum, native, connection, limit, per, ip, of, by, using, connections]","['VERB', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'ADP', 'ADP', 'VERB', 'NOUN']","[100, 84, 84, 92, 92, 85, 92, 85, 85, 100, 92]"
168,9971,Generated new transactionalIds *,info,"[Generated, new, transactionalIds]","['VERB', 'ADJ', 'PROPN']","[100, 84, 96]"
169,4083,Skipping reference ,warn,"[Skipping, reference]","['VERB', 'NOUN']","[100, 92]"
170,7095,Value for parameter ' | ' not an integer: ' | '.  Using default: ' | '.,warn,"[Value, for, parameter, not, an, integer, Using, default]","['NOUN', 'ADP', 'NOUN', 'PART', 'DET', 'NOUN', 'VERB', 'NOUN']","[92, 85, 92, 94, 90, 92, 100, 92]"
171,2372,Failed to clean up replication barrier,warn,"[Failed, to, clean, up, replication, barrier]","['VERB', 'PART', 'VERB', 'ADP', 'NOUN', 'NOUN']","[100, 94, 100, 85, 92, 92]"
172,7417,[*] init: *,info,"[ , init]","['SPACE', 'VERB']","[103, 100]"
173,1503,Found  |  orphan tasks and  |  rescan nodes,info,"[Found, orphan, tasks, and, rescan, nodes]","['VERB', 'NOUN', 'NOUN', 'CCONJ', 'PROPN', 'NOUN']","[100, 92, 92, 89, 96, 92]"
174,3673,"UNEXPECTED, continuing",warn,"[UNEXPECTED, continuing]","['ADJ', 'VERB']","[84, 100]"
175,12238,The argument * is deprecated in will be ignored.,info,"[The, argument, is, deprecated, in, will, be, ignored]","['DET', 'NOUN', 'AUX', 'VERB', 'ADP', 'AUX', 'AUX', 'VERB']","[90, 92, 87, 100, 85, 87, 87, 100]"
176,17558,Security tokens are not available under the current [*] license,info,"[Security, tokens, are, not, available, under, the, current, license]","['NOUN', 'NOUN', 'AUX', 'PART', 'ADJ', 'ADP', 'DET', 'ADJ', 'NOUN']","[92, 92, 87, 94, 84, 85, 90, 84, 92]"
177,4435,No previous  |  exists.  Continuing.,warn,"[No, previous, exists, Continuing]","['DET', 'ADJ', 'VERB', 'VERB']","[90, 84, 100, 100]"
178,4230,unable to verify if path= |  is a regular file,warn,"[unable, to, verify, if, path, is, a, regular, file]","['ADJ', 'PART', 'VERB', 'SCONJ', 'NOUN', 'AUX', 'DET', 'ADJ', 'NOUN']","[84, 94, 100, 98, 92, 87, 90, 84, 92]"
179,1475,"failed to end task,  |  ",warn,"[failed, to, end, task]","['VERB', 'PART', 'VERB', 'NOUN']","[100, 94, 100, 92]"
180,1738,: OutOfMemoryError in server select,warn,"[ , OutOfMemoryError, in, server, select]","['SPACE', 'PROPN', 'ADP', 'NOUN', 'ADJ']","[103, 96, 85, 92, 84]"
181,3716,Stopping ,info,[Stopping],['VERB'],[100]
182,14,"Deleted merge references in  | , deleted qualifiers  | , ",info,"[Deleted, merge, references, in, deleted, qualifiers]","['VERB', 'NOUN', 'NOUN', 'ADP', 'VERB', 'NOUN']","[100, 92, 92, 85, 100, 92]"
183,612,Restoring cluster - stopping initial region server: ,info,"[Restoring, cluster, stopping, initial, region, server]","['VERB', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'NOUN']","[100, 92, 100, 84, 92, 92]"
184,6640,Opening * as *,info,"[Opening, as]","['NOUN', 'ADP']","[92, 85]"
185,9637,No role-based security for services as its system property is not set: *karaf.secured.services,info,"[No, role, based, security, for, services, as, its, system, property, is, not, set, karaf, secured, services]","['DET', 'NOUN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PRON', 'NOUN', 'NOUN', 'AUX', 'PART', 'VERB', 'NOUN', 'VERB', 'NOUN']","[90, 92, 100, 92, 85, 92, 85, 95, 92, 92, 87, 94, 100, 92, 100, 92]"
186,17160,More than [*] forecasts were found. This run will only delete [*] of them1000010000,info,"[More, than, forecasts, were, found, This, run, will, only, delete, of, them1000010000]","['ADJ', 'SCONJ', 'NOUN', 'AUX', 'VERB', 'DET', 'NOUN', 'AUX', 'ADV', 'VERB', 'ADP', 'ADJ']","[84, 98, 92, 87, 100, 90, 92, 87, 86, 100, 85, 84]"
187,14176,SessionTrackerImpl exited loop!,info,"[SessionTrackerImpl, exited, loop]","['NOUN', 'VERB', 'NOUN']","[92, 100, 92]"
188,16020,recover_after_time [*] elapsed. performing state recovery...,info,"[recover_after_time, elapsed, performing, state, recovery]","['ADV', 'VERB', 'VERB', 'NOUN', 'NOUN']","[86, 100, 100, 92, 92]"
189,12522,"Close timed out with * pending requests to coordinator, terminating client connections",warn,"[Close, timed, out, with, pending, requests, to, coordinator, terminating, client, connections]","['ADJ', 'VERB', 'ADP', 'ADP', 'VERB', 'NOUN', 'PART', 'NOUN', 'VERB', 'NOUN', 'NOUN']","[84, 100, 85, 85, 100, 92, 94, 92, 100, 92, 92]"
190,1088,Rebuilding tracker for *,info,"[Rebuilding, tracker, for]","['NOUN', 'NOUN', 'ADP']","[92, 92, 85]"
191,16562,cannot notify file changes listener,warn,"[can, not, notify, file, changes, listener]","['AUX', 'PART', 'VERB', 'NOUN', 'NOUN', 'NOUN']","[87, 94, 100, 92, 92, 92]"
192,14205,* = *zookeeper.snapshotSizeFactor,info,"[ , zookeeper, snapshotSizeFactor]","['SPACE', 'NOUN', 'NOUN']","[103, 92, 92]"
193,10956,Failed to stop resource manager leader retriever when suspending.,warn,"[Failed, to, stop, resource, manager, leader, retriever, when, suspending]","['VERB', 'PART', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'SCONJ', 'VERB']","[100, 94, 100, 92, 92, 92, 100, 98, 100]"
194,17120,[*] some results not processed due to the process being killed,warn,"[ , some, results, not, processed, due, to, the, process, being, killed]","['SPACE', 'DET', 'NOUN', 'PART', 'VERB', 'ADP', 'ADP', 'DET', 'NOUN', 'AUX', 'VERB']","[103, 90, 92, 94, 100, 85, 85, 90, 92, 87, 100]"
195,8332,Search Concurrency Factor is set to * for *,info,"[Search, Concurrency, Factor, is, set, to, for]","['NOUN', 'PROPN', 'PROPN', 'AUX', 'VERB', 'ADP', 'ADP']","[92, 96, 96, 87, 100, 85, 85]"
196,4621,Could not open * for reading. File is empty,warn,"[Could, not, open, for, reading, File, is, empty]","['AUX', 'PART', 'VERB', 'ADP', 'VERB', 'PROPN', 'AUX', 'ADJ']","[87, 94, 100, 85, 100, 96, 87, 84]"
197,9692,Failed to release action:  | . ,warn,"[Failed, to, release, action]","['VERB', 'PART', 'VERB', 'NOUN']","[100, 94, 100, 92]"
198,3084,"Storescanner.peek() is changed where before =  | ,and after = ",info,"[Storescanner, peek, is, changed, where, before, and, after]","['NOUN', 'NOUN', 'AUX', 'VERB', 'SCONJ', 'ADP', 'CCONJ', 'ADP']","[92, 92, 87, 100, 98, 85, 89, 85]"
199,9961,Waiting for HMS to start...,info,"[Waiting, for, HMS, to, start]","['VERB', 'SCONJ', 'PROPN', 'PART', 'VERB']","[100, 98, 96, 94, 100]"
200,14259,Invalid max bytes for all large requests *. It should be a positive number.,warn,"[Invalid, max, bytes, for, all, large, requests, It, should, be, a, positive, number]","['PROPN', 'PROPN', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'PRON', 'AUX', 'AUX', 'DET', 'ADJ', 'NOUN']","[96, 96, 92, 85, 90, 84, 92, 95, 87, 87, 90, 84, 92]"
201,14657,clientPortAddress is *,info,"[clientPortAddress, is]","['NOUN', 'AUX']","[92, 87]"
202,14358,unknown type *,warn,"[unknown, type]","['ADJ', 'NOUN']","[84, 92]"
203,3448,"Allocating * MemStoreChunkPool with chunk size *, max count *, initial count *",info,"[Allocating, MemStoreChunkPool, with, chunk, size, max, count, initial, count]","['VERB', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'PROPN', 'NOUN', 'ADJ', 'NOUN']","[100, 92, 85, 92, 92, 96, 92, 84, 92]"
204,15353,failed to get short path name: *,warn,"[failed, to, get, short, path, name]","['VERB', 'PART', 'VERB', 'ADJ', 'NOUN', 'NOUN']","[100, 94, 100, 84, 92, 92]"
205,4409,Loading HBase regioninfo from HDFS...,info,"[Loading, HBase, regioninfo, from, HDFS]","['PROPN', 'PROPN', 'NOUN', 'ADP', 'PROPN']","[96, 96, 92, 85, 96]"
206,6245,Failed to load * using XStream. Error was: *,warn,"[Failed, to, load, using, XStream, Error, was]","['VERB', 'PART', 'VERB', 'VERB', 'PROPN', 'PROPN', 'AUX']","[100, 94, 100, 100, 96, 96, 87]"
207,550,"dfs.web.ugi should not be used. Instead, use hbase.http.staticuser.user.",warn,"[dfs, web, ugi, should, not, be, used, Instead, use, hbase, http, staticuser, user]","['DET', 'NOUN', 'NOUN', 'AUX', 'PART', 'AUX', 'VERB', 'ADV', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'NOUN']","[90, 92, 92, 87, 94, 87, 100, 86, 100, 92, 92, 92, 92]"
208,13179,Error while invoking close on ,warn,"[Error, while, invoking, close, on]","['NOUN', 'SCONJ', 'VERB', 'ADV', 'ADP']","[92, 98, 100, 86, 85]"
209,2028,Unable to delete log src dir. Ignoring. ,warn,"[Unable, to, delete, log, src, dir, Ignoring]","['ADJ', 'PART', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'VERB']","[84, 94, 100, 92, 92, 92, 100]"
210,11629,"Task '*' did not react to cancelling signal for * seconds, but is stuck in method:  *",warn,"[Task, did, not, react, to, cancelling, signal, for, seconds, but, is, stuck, in, method]","['NOUN', 'AUX', 'PART', 'VERB', 'ADP', 'VERB', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'AUX', 'VERB', 'ADP', 'NOUN']","[92, 87, 94, 100, 85, 100, 92, 85, 92, 89, 87, 100, 85, 92]"
